customer_id,acquisition_date,acquisition_campaign_id,acquisition_channel,acquisition_platform,region,country,city,age_group,gender,customer_segment,primary_product_interest,first_purchase_date,last_purchase_date,customer_status,churn_date,marketing_consent,loyalty_member,source_system,source_file_name,batch_id,ingestion_timestamp
CUST0016199,2025-10-24,CMP0018,Google Search,Google Ads,Latin America,Brazil,Sao Paulo,35-44,Female,Price-Sensitive Customer,AirPods,2025-10-24,2026-04-15,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-25 03:50:00
CUST0021773,2025-03-03,CMP0090,Influencer Marketing,Affiliate Network,Asia Pacific,India,Chennai,65+,Male,New Customer,Apple Fitness+,2025-03-03,2026-05-01,Active,,True,False,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-02,2025-03-04 01:01:00
CUST0004947,2025-05-02,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,55-64,Female,Hardware Enthusiast,Mac,2025-05-02,2026-04-18,Active,,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-03 04:37:00
CUST0023824,2024-12-26,CMP0032,TikTok,TikTok Ads,Europe,Germany,Berlin,25-34,Male,Occasional Buyer,AppleCare+,2024-12-26,2026-01-08,Active,,True,True,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-01,2024-12-27 02:34:00
CUST0026801,2025-03-03,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,45-54,Male,Service Subscriber,Apple Arcade,2025-03-03,2026-01-23,Inactive,,True,False,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-02,2025-03-04 02:37:00
CUST0004277,2025-01-11,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Unknown,25-34,Female,Churned Customer,Accessories,2025-01-11,2025-01-11,Churned,2025-02-13,True,True,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-02,2025-01-12 04:49:00
CUST0005703,2025-09-15,CMP0029,Instagram,Meta Ads Manager,Europe,France,Lyon,25-34,Female,Loyal Customer,AppleCare+,2025-09-15,2026-06-16,Active,,True,True,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-16 03:41:00
CUST0024611,2025-11-20,CMP0037,Retail Promotion,Retail Partner,Europe,Germany,Berlin,18-24,Female,Service Subscriber,iCloud+,2025-11-20,2026-05-16,Active,,False,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-02,2025-11-21 04:01:00
CUST0028352,2025-10-25,CMP0062,Influencer Marketing,Affiliate Network,Asia Pacific,South Korea,Incheon,18-24,Male,At-Risk Customer,Mac,2025-10-25,2025-10-25,At Risk,,True,True,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-26 04:38:00
CUST0023963,2025-11-21,CMP0083,LinkedIn,LinkedIn Campaign Manager,North America,United States,Los Angeles,18-24,Female,Loyal Customer,AirPods,2025-11-21,2026-05-29,Active,,False,True,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-02,2025-11-22 03:12:00
CUST0026588,2024-08-03,CMP0032,TikTok,TikTok Ads,Europe,Germany,Berlin,18-24,Male,Price-Sensitive Customer,AppleCare+,2024-08-03,2025-03-14,Active,,True,True,CRM Export,crm_customers_202408.csv,BATCH-CRM-202408-02,2024-08-04 04:28:00
CUST0027894,2025-08-26,CMP0030,LinkedIn,LinkedIn Campaign Manager,Europe,United Kingdom,Manchester,45-54,Male,At-Risk Customer,Mac,2025-08-26,2025-08-26,At Risk,,True,False,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-03,2025-08-27 04:12:00
CUST0013267,2024-10-07,CMP0090,Influencer Marketing,Affiliate Network,Asia Pacific,India,Chennai,25-34,Male,Service Subscriber,Unknown,2024-10-07,2026-06-10,Active,,True,False,CRM Export,crm_customers_202410.csv,BATCH-CRM-202410-01,2024-10-08 04:07:00
CUST0003871,2025-10-10,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,45-54,Male,New Customer,Accessories,2025-10-10,2026-05-24,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-01,2025-10-11 02:30:00
CUST0019693,2025-08-17,CMP0003,Influencer Marketing,Affiliate Network,Europe,Spain,Valencia,25-34,Male,Loyal Customer,iPad,2025-08-17,2026-05-31,Active,,True,True,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-01,2025-08-18 01:40:00
CUST0017696,2026-05-01,CMP0096,Instagram,Meta Ads Manager,Asia Pacific,Australia,Brisbane,18-24,Female,Service Subscriber,Apple Fitness+,2026-05-01,2026-05-28,Inactive,,True,True,CRM Export,crm_customers_202605.csv,BATCH-CRM-202605-02,2026-05-02 01:36:00
CUST0026030,2025-06-25,CMP0058,Google Search,Google Ads,North America,United States,Los Angeles,55-64,Female,High-Value Customer,AppleCare+,2025-06-25,2026-01-02,Active,,True,False,CRM Export,crm_customers_202506.csv,BATCH-CRM-202506-02,2025-06-26 03:32:00
CUST0008262,2025-05-21,CMP0085,TikTok,TikTok Ads,North America,United States,New York,65+,Male,Service Subscriber,Apple TV+,2025-05-21,2026-05-24,Active,,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-22 02:24:00
CUST0012037,2025-03-14,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,45-54,Male,New Customer,Accessories,2025-03-14,2025-08-31,Active,,True,True,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-01,2025-03-15 01:35:00
CUST0021908,2025-02-21,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,25-34,Prefer not to say,Churned Customer,iPhone,2025-02-21,2025-02-21,Churned,2025-04-12,True,False,CRM Export,crm_customers_202502.csv,BATCH-CRM-202502-02,2025-02-22 04:38:00
CUST0021318,2025-05-03,CMP0039,Affiliate Marketing,Affiliate Network,Europe,France,Marseille,25-34,Male,Occasional Buyer,Apple TV+,2025-05-03,2026-05-20,Active,,False,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-04 03:45:00
CUST0016986,2025-04-17,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,25-34,Female,High-Value Customer,Accessories,2025-04-17,2026-03-16,Active,,True,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-03,2025-04-18 03:31:00
CUST0001542,2025-04-27,CMP0085,TikTok,TikTok Ads,North America,United States,New York,55-64,Male,Service Subscriber,Apple TV+,2025-04-27,2026-04-14,Active,,True,True,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-03,2025-04-28 03:13:00
CUST0027984,2025-09-11,CMP0002,Influencer Marketing,Affiliate Network,Asia Pacific,Australia,Melbourne,35-44,Male,Occasional Buyer,iPad,2025-09-11,2025-12-03,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-12 02:03:00
CUST0002760,2025-08-27,CMP0010,Apple Search Ads,Apple Search Ads,Europe,Spain,Barcelona,45-54,Female,At-Risk Customer,Apple TV+,2025-08-27,2025-08-27,At Risk,,True,False,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-03,2025-08-28 05:48:00
CUST0008006,2025-05-23,CMP0020,Google Display,Google Ads,Asia Pacific,India,Mumbai,45-54,Female,New Customer,AppleCare+,2025-05-23,2025-11-16,Active,,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-02,2025-05-24 04:10:00
CUST0021784,2025-01-23,CMP0013,LinkedIn,LinkedIn Campaign Manager,North America,United States,New York,18-24,Male,New Customer,Apple Watch,2025-01-23,2025-01-23,Active,,True,False,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-01,2025-01-24 04:51:00
CUST0025986,2025-11-29,CMP0051,Affiliate Marketing,Affiliate Network,Middle East and Africa,Saudi Arabia,Riyadh,25-34,Female,Service Subscriber,Apple Arcade,2025-11-29,2026-06-28,Active,,True,True,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-03,2025-11-30 04:30:00
CUST0024085,2025-07-31,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,35-44,Male,Churned Customer,Mac,2025-07-31,2025-07-31,Churned,2025-08-31,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-01,2025-08-01 01:44:00
CUST0017361,2025-09-24,CMP0099,X,Affiliate Network,Asia Pacific,Australia,Brisbane,25-34,Female,At-Risk Customer,Apple Music,2025-09-24,2025-09-24,At Risk,,False,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-25 02:35:00
CUST0010761,2025-05-24,CMP0095,Instagram,Meta Ads Manager,North America,United States,Seattle,18-24,Female,Service Subscriber,Apple TV+,2025-05-24,2026-06-05,Active,,True,True,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-25 04:02:00
CUST0007134,2025-10-26,CMP0047,Instagram,Meta Ads Manager,North America,United States,Chicago,18-24,Unknown,Hardware Enthusiast,Apple Watch,2025-10-26,2025-12-16,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-03,2025-10-27 01:58:00
CUST0007110,2025-05-10,CMP0010,Apple Search Ads,Apple Search Ads,Europe,Spain,Barcelona,35-44,Female,Occasional Buyer,Apple TV+,2025-05-10,2026-05-28,Active,,True,True,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-11 04:15:00
CUST0021721,2025-12-09,CMP0079,Instagram,Meta Ads Manager,North America,United States,Seattle,45-54,Female,High-Value Customer,AirPods,2025-12-09,2026-06-07,Active,,False,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-01,2025-12-10 05:23:00
CUST0022082,2025-04-23,CMP0093,Google Search,Google Ads,North America,United States,Austin,55-64,Female,Churned Customer,Accessories,2025-04-23,2025-04-23,Churned,2025-05-18,False,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-02,2025-04-24 05:12:00
CUST0015247,2025-09-11,CMP0002,Influencer Marketing,Affiliate Network,Asia Pacific,Australia,Melbourne,45-54,Female,Hardware Enthusiast,iPad,2025-09-11,2026-06-29,Active,,False,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-01,2025-09-12 03:52:00
CUST0004090,2025-11-29,CMP0050,Email Marketing,Internal Email Platform,Europe,France,Lyon,45-54,Male,Loyal Customer,Apple Watch,2025-11-29,2026-04-15,Active,,False,True,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-01,2025-11-30 05:26:00
CUST0010403,2025-06-10,CMP0090,Influencer Marketing,Affiliate Network,Asia Pacific,India,Chennai,35-44,Female,Service Subscriber,Apple Fitness+,2025-06-10,2026-05-17,Active,,False,True,CRM Export,crm_customers_202506.csv,BATCH-CRM-202506-02,2025-06-11 01:31:00
CUST0017926,2025-01-23,CMP0039,Affiliate Marketing,Affiliate Network,Europe,France,Marseille,18-24,Female,Service Subscriber,Apple TV+,2025-01-23,2026-04-16,Active,,False,True,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-01,2025-01-24 05:31:00
CUST0009821,2025-10-10,CMP0044,X,Affiliate Network,Europe,United Kingdom,Birmingham,25-34,Female,Service Subscriber,Apple Fitness+,2025-10-10,2026-06-29,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-11 03:31:00
CUST0018756,2025-08-15,CMP0036,Google Display,Google Ads,Europe,Germany,Hamburg,35-44,Male,Hardware Enthusiast,Apple Watch,2025-08-15,2026-03-09,Active,,False,False,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-03,2025-08-16 02:27:00
CUST0002606,2025-05-10,CMP0072,X,Affiliate Network,North America,United States,Los Angeles,25-34,Female,Service Subscriber,Apple Music,2025-05-10,2026-06-05,Active,,True,,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-02,2025-05-11 05:32:00
CUST0012354,2025-07-07,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,35-44,Male,Hardware Enthusiast,iPhone,2025-07-07,2026-04-07,Active,,True,True,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-03,2025-07-08 03:31:00
CUST0012071,2024-10-06,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,65+,Male,New Customer,Mac,2024-10-06,2026-01-07,Active,,True,True,CRM Export,crm_customers_202410.csv,BATCH-CRM-202410-02,2024-10-07 04:41:00
CUST0015210,2026-01-11,CMP0049,YouTube,YouTube Ads,Asia Pacific,India,Chennai,18-24,Male,New Customer,Apple Watch,2026-01-11,2026-01-17,Active,,True,False,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-03,2026-01-12 02:20:00
CUST0019582,2024-08-23,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,55-64,Female,New Customer,Apple Arcade,2024-08-23,2025-06-30,Active,,True,False,CRM Export,crm_customers_202408.csv,BATCH-CRM-202408-01,2024-08-24 01:58:00
CUST0019619,2025-07-15,CMP0057,YouTube,YouTube Ads,Asia Pacific,South Korea,Incheon,35-44,Female,Hardware Enthusiast,iPad,2025-07-15,2025-07-15,Inactive,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-02,2025-07-16 03:06:00
CUST0018487,2025-09-02,CMP0065,Organic Social,Internal Email Platform,Europe,France,Paris,65+,Unknown,Occasional Buyer,Unknown,2025-09-02,2025-12-21,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-01,2025-09-03 03:20:00
CUST0028944,2025-05-12,CMP0069,Apple Search Ads,Apple Search Ads,Latin America,Mexico,Mexico City,25-34,Male,Service Subscriber,Apple TV+,2025-05-12,2026-05-11,Active,,False,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-13 05:13:00
CUST0005959,2026-01-06,CMP0057,YouTube,YouTube Ads,Asia Pacific,South Korea,Incheon,35-44,Female,At-Risk Customer,iPad,2026-01-06,2026-01-06,At Risk,,True,False,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-01,2026-01-07 01:32:00
CUST0015673,2025-04-08,CMP0051,Affiliate Marketing,Affiliate Network,Middle East and Africa,Saudi Arabia,Riyadh,35-44,Female,Price-Sensitive Customer,Apple Arcade,2025-04-08,2025-10-21,Active,,False,True,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-09 04:54:00
CUST0029064,2026-05-16,CMP0061,Google Display,Google Ads,Asia Pacific,South Korea,Seoul,25-34,Male,Occasional Buyer,Apple Arcade,2026-05-16,2026-06-30,Inactive,,False,False,CRM Export,crm_customers_202605.csv,BATCH-CRM-202605-03,2026-05-17 03:58:00
CUST0027242,2025-11-08,CMP0023,LinkedIn,LinkedIn Campaign Manager,North America,United States,Chicago,25-34,Male,Hardware Enthusiast,iPhone,2025-11-08,2025-12-05,Active,,True,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-02,2025-11-09 04:56:00
CUST0028100,2025-04-30,CMP0049,YouTube,YouTube Ads,Asia Pacific,India,Chennai,55-64,Male,Hardware Enthusiast,Apple Watch,2025-04-30,2026-01-21,Active,,False,True,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-02,2025-05-01 03:07:00
CUST0016810,2024-11-28,CMP0066,YouTube,YouTube Ads,Europe,Spain,Valencia,25-34,Female,Service Subscriber,Apple Music,2024-11-28,2026-04-10,Active,,True,True,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-01,2024-11-29 01:27:00
CUST0017782,2025-11-17,CMP0038,Organic Social,Internal Email Platform,Asia Pacific,Japan,Osaka,35-44,Male,Occasional Buyer,Apple Watch,2025-11-17,2025-11-17,Inactive,,False,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-01,2025-11-18 05:35:00
CUST0014962,2025-12-09,CMP0038,Organic Social,Internal Email Platform,Asia Pacific,Japan,Osaka,35-44,Male,High-Value Customer,Apple Watch,2025-12-09,2026-04-30,Inactive,,True,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-01,2025-12-10 03:36:00
CUST0012573,2025-05-06,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,35-44,Female,New Customer,Accessories,2025-05-06,2025-05-06,Active,,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-07 02:04:00
CUST0020037,2025-12-08,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,25-34,Non-binary,New Customer,Accessories,2025-12-08,2025-12-08,Active,,False,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-03,2025-12-09 03:06:00
CUST0002509,2026-03-12,CMP0021,Apple Search Ads,Apple Search Ads,North America,Canada,Vancouver,25-34,Female,High-Value Customer,AirPods,2026-03-12,2026-06-27,Active,,True,False,CRM Export,crm_customers_202603.csv,BATCH-CRM-202603-01,2026-03-13 01:48:00
CUST0025002,2026-01-19,CMP0036,Google Display,Google Ads,Europe,Germany,Hamburg,18-24,Male,New Customer,Apple Watch,2026-01-19,2026-01-19,Inactive,,True,False,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-03,2026-01-20 01:27:00
CUST0027531,2025-09-11,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,45-54,Female,Price-Sensitive Customer,Accessories,2025-09-11,2025-09-11,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-12 03:01:00
CUST0022930,2026-01-04,CMP0053,Organic Social,Internal Email Platform,Asia Pacific,Japan,Yokohama,35-44,Female,Loyal Customer,Apple Fitness+,2026-01-04,2026-06-22,Active,,True,True,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-01,2026-01-05 04:22:00
CUST0025245,2025-05-08,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,25-34,Male,New Customer,iPhone,2025-05-08,2026-05-18,Active,,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-09 01:08:00
CUST0012777,2025-10-12,CMP0018,Google Search,Google Ads,Latin America,Brazil,Sao Paulo,18-24,Male,Hardware Enthusiast,AirPods,2025-10-12,2026-06-20,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-03,2025-10-13 02:35:00
CUST0000815,2026-04-10,CMP0063,LinkedIn,LinkedIn Campaign Manager,Europe,United Kingdom,Birmingham,55-64,Male,New Customer,AirPods,2026-04-10,2026-04-10,Inactive,,False,True,CRM Export,crm_customers_202604.csv,BATCH-CRM-202604-02,2026-04-11 01:48:00
CUST0019561,2025-07-20,CMP0017,Google Display,Google Ads,Asia Pacific,Singapore,Singapore,35-44,Male,Occasional Buyer,Accessories,2025-07-20,2025-07-20,Active,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-01,2025-07-21 01:06:00
CUST0008740,2024-10-14,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,25-34,Male,Price-Sensitive Customer,Unknown,2024-10-14,2024-10-14,Active,,True,True,CRM Export,crm_customers_202410.csv,BATCH-CRM-202410-01,2024-10-15 01:31:00
CUST0005363,2025-07-01,CMP0004,Organic Social,Internal Email Platform,North America,United States,Seattle,35-44,Male,Churned Customer,iPad,2025-07-01,2025-07-01,Churned,2025-07-27,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-02,2025-07-02 05:24:00
CUST0020074,2026-01-11,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,25-34,Female,At-Risk Customer,Accessories,2026-01-11,2026-01-11,At Risk,,False,False,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-01,2026-01-12 02:23:00
CUST0015840,2025-12-09,CMP0084,Google Display,Google Ads,North America,United States,Chicago,35-44,Male,Price-Sensitive Customer,iCloud+,2025-12-09,2026-05-04,Active,,True,False,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-03,2025-12-10 03:43:00
CUST0028336,2025-05-21,CMP0095,Instagram,Meta Ads Manager,North America,United States,Seattle,55-64,Female,At-Risk Customer,Apple TV+,2025-05-21,2025-05-21,At Risk,,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-01,2025-05-22 03:33:00
CUST0009645,2026-03-15,CMP0048,Google Search,Google Ads,Europe,Germany,Berlin,25-34,Male,Hardware Enthusiast,Unknown,2026-03-15,2026-06-06,Active,,False,False,CRM Export,crm_customers_202603.csv,BATCH-CRM-202603-03,2026-03-16 03:04:00
CUST0010833,2024-12-17,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,25-34,Male,High-Value Customer,Apple Arcade,2024-12-17,2026-06-29,Active,,True,False,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-03,2024-12-18 04:59:00
CUST0012938,2025-09-13,CMP0061,Google Display,Google Ads,Asia Pacific,South Korea,Seoul,45-54,Male,Service Subscriber,Apple Arcade,2025-09-13,2026-06-16,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-02,2025-09-14 04:24:00
CUST0000649,2025-05-26,CMP0015,TikTok,TikTok Ads,Asia Pacific,India,Hyderabad,25-34,Male,Churned Customer,Apple Arcade,2025-05-26,2025-05-26,Churned,2025-07-02,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-01,2025-05-27 01:59:00
CUST0004143,2024-09-02,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,25-34,Male,Loyal Customer,Mac,2024-09-02,2026-04-15,Active,,True,True,CRM Export,crm_customers_202409.csv,BATCH-CRM-202409-03,2024-09-03 02:07:00
CUST0016807,2025-06-18,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,25-34,Female,New Customer,Mac,2025-06-18,2025-09-15,Active,,True,False,CRM Export,crm_customers_202506.csv,BATCH-CRM-202506-01,2025-06-19 03:10:00
CUST0017377,2025-09-23,CMP0039,Affiliate Marketing,Affiliate Network,Europe,France,Marseille,55-64,Male,Price-Sensitive Customer,Apple TV+,2025-09-23,2026-04-17,Active,,True,True,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-01,2025-09-24 02:36:00
CUST0024950,2025-02-10,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,45-54,Male,Occasional Buyer,Accessories,2025-02-10,2025-08-17,Active,,True,False,CRM Export,crm_customers_202502.csv,BATCH-CRM-202502-02,2025-02-11 01:24:00
CUST0024718,2025-09-28,CMP0050,Email Marketing,Internal Email Platform,Europe,France,Lyon,25-34,Male,Loyal Customer,Apple Watch,2025-09-28,2026-05-16,Active,,True,True,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-01,2025-09-29 04:45:00
